x,y,z,t
-6.90209,4.65895,0.0164539,288.77
-6.94855,4.59896,0.0163812,288.78
-6.9944,4.53838,0.01631,288.79
-7.03964,4.47722,0.0162403,288.8
-7.08426,4.4155,0.016172,288.81
-7.12827,4.3532,0.0161053,288.82
-7.17165,4.29034,0.01604,288.83
-7.21439,4.22693,0.0159761,288.84
-7.2565,4.16297,0.0159135,288.85
-7.29797,4.09845,0.0158524,288.86
-7.33879,4.0334,0.0157926,288.87
-7.37895,3.96781,0.0157341,288.88
-7.41846,3.9017,0.0156769,288.89
-7.4573,3.83505,0.0156209,288.9
-7.49547,3.76789,0.0155663,288.91
-7.53297,3.70022,0.0155128,288.92
-7.56978,3.63204,0.0154606,288.93
-7.60591,3.56335,0.0154096,288.94
-7.64136,3.49417,0.0153598,288.95
-7.6761,3.4245,0.0153112,288.96
-7.71015,3.35435,0.0152638,288.97
-7.74349,3.28372,0.0152174,288.98
-7.77613,3.21262,0.0151722,288.99
-7.80805,3.14105,0.0151282,289
-7.83925,3.06902,0.0150852,289.01
-7.86973,2.99654,0.0150433,289.02
-7.89948,2.92362,0.0150025,289.03
-7.9285,2.85025,0.0149628,289.04
-7.95678,2.77645,0.0149241,289.05
-7.98433,2.70222,0.0148865,289.06
-8.01112,2.62757,0.0148499,289.07
-8.03717,2.55251,0.0148143,289.08
-8.06247,2.47704,0.0147797,289.09
-8.08701,2.40117,0.0147462,289.1
-8.11079,2.32491,0.0147136,289.11
-8.1338,2.24826,0.014682,289.12
-8.15604,2.17123,0.0146514,289.13
-8.17752,2.09383,0.0146218,289.14
-8.19821,2.01606,0.0145932,289.15
-8.21813,1.93793,0.0145654,289.16
-8.23726,1.85945,0.0145387,289.17
-8.25561,1.78062,0.0145129,289.18
-8.27316,1.70146,0.014488,289.19
-8.28992,1.62197,0.014464,289.2
-8.30589,1.54215,0.014441,289.21
-8.32105,1.46202,0.0144188,289.22
-8.33542,1.38158,0.0143976,289.23
-8.34897,1.30084,0.0143773,289.24
-8.36172,1.21981,0.0143579,289.25
-8.37366,1.13849,0.0143394,289.26
-8.38478,1.05689,0.0143217,289.27
-8.39508,0.975024,0.014305,289.28
-8.40456,0.892893,0.0142891,289.29
-8.41322,0.810507,0.0142742,289.3
-8.42106,0.727874,0.01426,289.31
-8.42806,0.645,0.0142468,289.32
-8.43424,0.561895,0.0142344,289.33
-8.43959,0.478566,0.014223,289.34
-8.4441,0.39502,0.0142123,289.35
-8.44777,0.311266,0.0142025,289.36
-8.4506,0.227312,0.0141936,289.37
-8.4526,0.143166,0.0141856,289.38
-8.45375,0.0588357,0.0141784,289.39
-8.45406,-0.0256708,0.014172,289.4
-8.45352,-0.110345,0.0141665,289.41
-8.45213,-0.19518,0.0141619,289.42
-8.4499,-0.280166,0.0141581,289.43
-8.44681,-0.365296,0.0141552,289.44
-8.44288,-0.450561,0.0141531,289.45
-8.43809,-0.535953,0.0141519,289.46
-8.43244,-0.621464,0.0141515,289.47
-8.42594,-0.707085,0.014152,289.48
-8.41858,-0.792808,0.0141533,289.49
-8.41037,-0.878625,0.0141555,289.5
-8.40129,-0.964527,0.0141585,289.51
-8.39136,-1.05051,0.0141624,289.52
-8.38056,-1.13655,0.0141672,289.53
-8.36891,-1.22266,0.0141728,289.54
-8.35639,-1.30882,0.0141793,289.55
-8.34302,-1.39502,0.0141866,289.56
-8.32878,-1.48126,0.0141948,289.57
-8.31368,-1.56752,0.0142039,289.58
-8.29771,-1.6538,0.0142138,289.59
-8.28088,-1.74009,0.0142247,289.6
-8.26319,-1.82637,0.0142364,289.61
-8.24464,-1.91265,0.014249,289.62
-8.22523,-1.99891,0.0142624,289.63
-8.20495,-2.08515,0.0142768,289.64
-8.18381,-2.17135,0.0142921,289.65
-8.16181,-2.25751,0.0143082,289.66
-8.13894,-2.34361,0.0143253,289.67
-8.11522,-2.42966,0.0143433,289.68
-8.09064,-2.51563,0.0143622,289.69
-8.0652,-2.60153,0.014382,289.7
-8.0389,-2.68734,0.0144028,289.71
-8.01174,-2.77305,0.0144245,289.72
-7.98372,-2.85866,0.0144471,289.73
-7.95485,-2.94416,0.0144707,289.74
-7.92513,-3.02954,0.0144952,289.75
-7.89455,-3.11478,0.0145207,289.76
-7.86313,-3.19988,0.0145472,289.77
-7.83085,-3.28484,0.0145746,289.78
-7.79772,-3.36964,0.014603,289.79
-7.76375,-3.45427,0.0146324,289.8
-7.72893,-3.53873,0.0146629,289.81
-7.69327,-3.623,0.0146943,289.82
-7.65676,-3.70708,0.0147268,289.83
-7.61942,-3.79096,0.0147603,289.84
-7.58124,-3.87463,0.0147948,289.85
-7.54222,-3.95808,0.0148304,289.86
-7.50238,-4.0413,0.0148671,289.87
-7.4617,-4.12429,0.0149048,289.88
-7.42019,-4.20703,0.0149436,289.89
-7.37786,-4.28952,0.0149835,289.9
-7.3347,-4.37174,0.0150246,289.91
-7.29072,-4.4537,0.0150667,289.92
-7.24593,-4.53537,0.01511,289.93
-7.20032,-4.61675,0.0151545,289.94
-7.1539,-4.69784,0.0152001,289.95
-7.10667,-4.77862,0.0152469,289.96
-7.05863,-4.85908,0.0152949,289.97
-7.00979,-4.93923,0.015344,289.98
-6.96015,-5.01903,0.0153945,289.99
-6.90972,-5.0985,0.0154461,290
-6.85849,-5.17762,0.015499,290.01
-6.80648,-5.25638,0.0155532,290.02
-6.75368,-5.33477,0.0156087,290.03
-6.7001,-5.41279,0.0156655,290.04
-6.64574,-5.49042,0.0157237,290.05
-6.5906,-5.56766,0.0157831,290.06
-6.5347,-5.6445,0.015844,290.07
-6.47803,-5.72093,0.0159062,290.08
-6.4206,-5.79694,0.0159699,290.09
-6.36241,-5.87253,0.0160349,290.1
-6.30347,-5.94768,0.0161015,290.11
-6.24378,-6.02239,0.0161695,290.12
-6.18335,-6.09664,0.016239,290.13
-6.12218,-6.17044,0.01631,290.14
-6.06027,-6.24376,0.0163826,290.15
-5.99763,-6.31662,0.0164567,290.16
-5.93427,-6.38898,0.0165325,290.17
-5.87018,-6.46085,0.0166099,290.18
-5.80538,-6.53223,0.0166889,290.19
-5.73988,-6.60309,0.0167696,290.2
-5.67366,-6.67343,0.0168521,290.21
-5.60675,-6.74325,0.0169363,290.22
-5.53914,-6.81254,0.0170222,290.23
-5.47084,-6.88128,0.01711,290.24
-5.40185,-6.94948,0.0171996,290.25
-5.33219,-7.01711,0.017291,290.26
-5.26186,-7.08419,0.0173844,290.27
-5.19086,-7.15069,0.0174797,290.28
-5.1192,-7.2166,0.017577,290.29
-5.04688,-7.28193,0.0176764,290.3
-4.97391,-7.34667,0.0177777,290.31
-4.9003,-7.4108,0.0178812,290.32
-4.82606,-7.47431,0.0179868,290.33
-4.75118,-7.53721,0.0180946,290.34
-4.67568,-7.59948,0.0182046,290.35
-4.59956,-7.66112,0.0183169,290.36
-4.52282,-7.72212,0.0184315,290.37
-4.44549,-7.78246,0.0185485,290.38
-4.36755,-7.84215,0.0186679,290.39
-4.28902,-7.90118,0.0187897,290.4
-4.2099,-7.95954,0.0189141,290.41
-4.13021,-8.01721,0.019041,290.42
-4.04994,-8.07421,0.0191706,290.43
-3.96911,-8.13051,0.0193028,290.44
-3.88772,-8.18611,0.0194378,290.45
-3.80578,-8.241,0.0195755,290.46
-3.72329,-8.29519,0.0197162,290.47
-3.64027,-8.34865,0.0198597,290.48
-3.55672,-8.40138,0.0200063,290.49
-3.47265,-8.45339,0.0201559,290.5
-3.38806,-8.50465,0.0203087,290.51
-3.30296,-8.55516,0.0204646,290.52
-3.21737,-8.60493,0.0206238,290.53
-3.13128,-8.65393,0.0207864,290.54
-3.04471,-8.70217,0.0209524,290.55
-2.95766,-8.74963,0.021122,290.56
-2.87014,-8.79631,0.0212951,290.57
-2.78216,-8.84222,0.021472,290.58
-2.69373,-8.88732,0.0216526,290.59
-2.60485,-8.93164,0.0218371,290.6
-2.51553,-8.97515,0.0220256,290.61
-2.42579,-9.01785,0.0222181,290.62
-2.33562,-9.05973,0.0224148,290.63
-2.24504,-9.1008,0.0226158,290.64
-2.15406,-9.14103,0.0228212,290.65
-2.06268,-9.18044,0.023031,290.66
-1.97092,-9.21901,0.0232456,290.67
-1.87877,-9.25673,0.0234648,290.68
-1.78625,-9.29361,0.0236889,290.69
-1.69338,-9.32963,0.023918,290.7
-1.60014,-9.36479,0.0241523,290.71
-1.50657,-9.39909,0.0243918,290.72
-1.41265,-9.43252,0.0246367,290.73
-1.31841,-9.46507,0.0248872,290.74
-1.22385,-9.49674,0.0251434,290.75
-1.12898,-9.52753,0.0254054,290.76
-1.03381,-9.55743,0.0256736,290.77
-0.938349,-9.58644,0.0259479,290.78
-0.842605,-9.61454,0.0262286,290.79
-0.746586,-9.64175,0.0265159,290.8
-0.650303,-9.66804,0.0268099,290.81
-0.553765,-9.69342,0.0271109,290.82
-0.45698,-9.71789,0.0274191,290.83
-0.359958,-9.74143,0.0277346,290.84
-0.262709,-9.76405,0.0280577,290.85
-0.165242,-9.78574,0.0283887,290.86
-0.0675651,-9.8065,0.0287277,290.87
0.0303107,-9.82632,0.029075,290.88
0.128377,-9.8452,0.0294309,290.89
0.226623,-9.86313,0.0297955,290.9
0.32504,-9.88012,0.0301693,290.91
0.423619,-9.89615,0.0305525,290.92
0.522349,-9.91123,0.0309453,290.93
0.621221,-9.92535,0.0313481,290.94
0.720226,-9.9385,0.0317612,290.95
0.819353,-9.95069,0.0321849,290.96
0.918592,-9.96192,0.0326196,290.97
1.01794,-9.97217,0.0330657,290.98
1.11737,-9.98145,0.0335235,290.99
1.21689,-9.98975,0.0339933,291
1.31648,-9.99707,0.0344757,291.01
1.41614,-10.0034,0.034971,291.02
1.51585,-10.0088,0.0354796,291.03
1.6156,-10.0131,0.0360021,291.04
1.71539,-10.0165,0.0365388,291.05
1.8152,-10.0189,0.0370904,291.06
1.91502,-10.0203,0.0376572,291.07
2.01485,-10.0207,0.0382399,291.08
2.11466,-10.0201,0.038839,291.09
2.21447,-10.0184,0.0394551,291.1
2.31424,-10.0158,0.0400888,291.11
2.41398,-10.0122,0.0407407,291.12
2.51367,-10.0076,0.0414115,291.13
2.6133,-10.002,0.0421019,291.14
2.71286,-9.99535,0.0428126,291.15
2.81235,-9.9877,0.0435444,291.16
2.91174,-9.97905,0.0442981,291.17
3.01104,-9.96938,0.0450744,291.18
3.11022,-9.95871,0.0458743,291.19
3.20929,-9.94701,0.0466986,291.2
3.30823,-9.93431,0.0475484,291.21
3.40702,-9.92059,0.0484245,291.22
3.50567,-9.90585,0.049328,291.23
3.60415,-9.8901,0.05026,291.24
3.70246,-9.87333,0.0512216,291.25
3.80059,-9.85554,0.0522141,291.26
3.89852,-9.83674,0.0532385,291.27
3.99625,-9.81692,0.0542964,291.28
4.09377,-9.79608,0.0553889,291.29
4.19106,-9.77423,0.0565175,291.3
4.28812,-9.75136,0.0576837,291.31
4.38493,-9.72747,0.0588892,291.32
4.48149,-9.70257,0.0601354,291.33
4.57778,-9.67665,0.0614243,291.34
4.67379,-9.64972,0.0627574,291.35
4.76952,-9.62177,0.0641369,291.36
4.86494,-9.59282,0.0655645,291.37
4.96006,-9.56285,0.0670426,291.38
5.05485,-9.53187,0.0685731,291.39
5.14932,-9.49988,0.0701586,291.4
5.24344,-9.46688,0.0718013,291.41
5.33722,-9.43288,0.0735038,291.42
5.43063,-9.39787,0.0752689,291.43
5.52367,-9.36186,0.0770993,291.44
5.61632,-9.32484,0.078998,291.45
5.70858,-9.28683,0.0809681,291.46
5.80043,-9.24782,0.083013,291.47
5.89187,-9.20781,0.0851361,291.48
5.98288,-9.16681,0.087341,291.49
6.07346,-9.12482,0.0896315,291.5
6.16358,-9.08184,0.0920118,291.51
6.25325,-9.03788,0.0944861,291.52
6.34245,-8.99293,0.0970588,291.53
6.43116,-8.947,0.0997348,291.54
6.51939,-8.9001,0.102519,291.55
6.60711,-8.85222,0.105417,291.56
6.69432,-8.80337,0.108433,291.57
6.78101,-8.75355,0.111575,291.58
6.86716,-8.70276,0.114848,291.59
6.95276,-8.65101,0.118258,291.6
7.03781,-8.59831,0.121813,291.61
7.12229,-8.54465,0.12552,291.62
7.20619,-8.49004,0.129386,291.63
7.2895,-8.43449,0.13342,291.64
7.37221,-8.37799,0.137631,291.65
7.4543,-8.32056,0.142026,291.66
7.53577,-8.26219,0.146617,291.67
7.61661,-8.20289,0.151413,291.68
7.6968,-8.14267,0.156425,291.69
7.77633,-8.08153,0.161664,291.7
7.85519,-8.01947,0.167142,291.71
7.93337,-7.95651,0.172873,291.72
8.01086,-7.89263,0.178869,291.73
8.08764,-7.82786,0.185144,291.74
8.16371,-7.76219,0.191715,291.75
8.23905,-7.69564,0.198596,291.76
8.31365,-7.6282,0.205806,291.77
8.38749,-7.55988,0.213361,291.78
8.46057,-7.49069,0.22128,291.79
8.53288,-7.42063,0.229585,291.8
8.60439,-7.34972,0.238295,291.81
8.6751,-7.27795,0.247435,291.82
8.745,-7.20533,0.257026,291.83
8.81406,-7.13187,0.267096,291.84
8.88229,-7.05758,0.277671,291.85
8.94966,-6.98246,0.288779,291.86
9.01616,-6.90652,0.30045,291.87
9.08177,-6.82976,0.312716,291.88
9.14649,-6.7522,0.325612,291.89
9.2103,-6.67384,0.339173,291.9
9.27318,-6.59469,0.353437,291.91
9.33512,-6.51476,0.368445,291.92
9.3961,-6.43405,0.384239,291.93
9.45611,-6.35258,0.400864,291.94
9.51513,-6.27034,0.418369,291.95
9.57315,-6.18736,0.436804,291.96
9.63014,-6.10363,0.456223,291.97
9.68609,-6.01917,0.476684,291.98
9.74098,-5.93399,0.498246,291.99
9.7948,-5.84809,0.520974,292
9.84752,-5.76149,0.544935,292.01
9.89912,-5.67419,0.570201,292.02
9.94959,-5.58621,0.596848,292.03
9.9989,-5.49755,0.624956,292.04
10.047,-5.40822,0.654609,292.05
10.094,-5.31825,0.685899,292.06
10.1397,-5.22762,0.718918,292.07
10.1841,-5.13637,0.753768,292.08
10.2273,-5.04449,0.790554,292.09
10.2692,-4.952,0.829388,292.1
10.3098,-4.85892,0.870387,292.11
10.349,-4.76525,0.913676,292.12
10.3868,-4.671,0.959385,292.13
10.4232,-4.5762,1.00765,292.14
10.4581,-4.48085,1.05862,292.15
10.4916,-4.38496,1.11245,292.16
10.5236,-4.28856,1.16928,292.17
10.554,-4.19165,1.22931,292.18
10.5828,-4.09425,1.29268,292.19
10.61,-3.99638,1.35961,292.2
10.6355,-3.89804,1.43026,292.21
10.6593,-3.79926,1.50486,292.22
10.6814,-3.70006,1.5836,292.23
10.7017,-3.60044,1.6667,292.24
10.7201,-3.50043,1.7544,292.25
10.7366,-3.40005,1.84693,292.26
10.7511,-3.29931,1.94453,292.27
10.7636,-3.19823,2.04745,292.28
10.7741,-3.09683,2.15597,292.29
10.7824,-2.99514,2.27034,292.3
10.7886,-2.89317,2.39084,292.31
10.7925,-2.79095,2.51775,292.32
10.794,-2.6885,2.65136,292.33
10.7932,-2.58583,2.79197,292.34
10.7899,-2.48298,2.93986,292.35
10.784,-2.37997,3.09534,292.36
10.7755,-2.27683,3.2587,292.37
10.7644,-2.17358,3.43023,292.38
10.7504,-2.07025,3.61023,292.39
10.7335,-1.96686,3.79899,292.4
10.7137,-1.86345,3.99677,292.41
10.6908,-1.76005,4.20384,292.42
10.6648,-1.65669,4.42046,292.43
10.6355,-1.55339,4.64685,292.44
10.6029,-1.4502,4.88322,292.45
10.5668,-1.34715,5.12974,292.46
10.5272,-1.24427,5.38657,292.47
10.4839,-1.14159,5.65382,292.48
10.4369,-1.03917,5.93154,292.49
10.3861,-0.937025,6.21976,292.5
10.3312,-0.835208,6.51844,292.51
10.2724,-0.733755,6.82748,292.52
10.2093,-0.63271,7.14673,292.53
10.1421,-0.532114,7.47593,292.54
10.0704,-0.432012,7.81478,292.55
9.99437,-0.332448,8.16286,292.56
9.91379,-0.23347,8.51968,292.57
9.82862,-0.135122,8.88465,292.58
9.73878,-0.0374536,9.25706,292.59
9.64421,0.0594875,9.63611,292.6
9.54485,0.155652,10.0209,292.61
9.44067,0.250991,10.4103,292.62
9.33162,0.345453,10.8033,292.63
9.21769,0.438988,11.1985,292.64
9.09887,0.531545,11.5947,292.65
8.97517,0.623074,11.9902,292.66
8.84661,0.713524,12.3835,292.67
8.71324,0.802844,12.7729,292.68
8.57512,0.890984,13.1567,292.69
8.43232,0.977894,13.5329,292.7
8.28494,1.06353,13.8995,292.71
8.1331,1.14783,14.2548,292.72
7.97694,1.23076,14.5965,292.73
7.81661,1.31228,14.9228,292.74
7.6523,1.39233,15.2316,292.75
7.4842,1.47088,15.5209,292.76
7.31254,1.54789,15.7888,292.77
7.13755,1.62331,16.0335,292.78
6.95949,1.69712,16.2532,292.79
6.77864,1.76928,16.4464,292.8
6.59528,1.83976,16.6116,292.81
6.40971,1.90853,16.7475,292.82
6.22227,1.97558,16.853,292.83
6.03325,2.04088,16.9272,292.84
5.84302,2.1044,16.9696,292.85
5.65189,2.16615,16.9797,292.86
5.46021,2.2261,16.9573,292.87
5.26833,2.28426,16.9024,292.88
5.07659,2.34061,16.8155,292.89
4.88532,2.39515,16.697,292.9
4.69486,2.44789,16.5477,292.91
4.50552,2.49884,16.3687,292.92
4.31761,2.548,16.1611,292.93
4.13143,2.59539,15.9264,292.94
3.94727,2.64102,15.666,292.95
3.76538,2.68491,15.3818,292.96
3.58601,2.72707,15.0755,292.97
3.4094,2.76754,14.7491,292.98
3.23574,2.80634,14.4045,292.99
3.06524,2.84349,14.0438,293
2.89805,2.87903,13.6691,293.01
2.73432,2.91298,13.2825,293.02
2.57418,2.94538,12.886,293.03
2.41773,2.97626,12.4816,293.04
2.26505,3.00565,12.0713,293.05
2.11621,3.03359,11.6569,293.06
1.97125,3.06012,11.2403,293.07
1.8302,3.08527,10.8232,293.08
1.69308,3.10908,10.4072,293.09
1.55987,3.13158,9.99368,293.1
1.43057,3.15281,9.5841,293.11
1.30512,3.17281,9.1797,293.12
1.1835,3.19162,8.78159,293.13
1.06564,3.20926,8.39077,293.14
0.951474,3.22578,8.00815,293.15
0.840933,3.24121,7.63447,293.16
0.733932,3.25557,7.27042,293.17
0.630383,3.26892,6.91653,293.18
0.530191,3.28127,6.57327,293.19
0.433259,3.29266,6.24099,293.2
0.339484,3.30311,5.91995,293.21
0.248762,3.31267,5.61036,293.22
0.160988,3.32135,5.31231,293.23
0.0760532,3.32918,5.02586,293.24
-0.00614905,3.3362,4.75099,293.25
-0.0857263,3.34241,4.48763,293.26
-0.162785,3.34786,4.23566,293.27
-0.237432,3.35256,3.99492,293.28
-0.309769,3.35653,3.7652,293.29
-0.3799,3.35979,3.54627,293.3
-0.447923,3.36238,3.33789,293.31
-0.513937,3.36429,3.13976,293.32
-0.578035,3.36556,2.95158,293.33
-0.64031,3.3662,2.77305,293.34
-0.700849,3.36622,2.60383,293.35
-0.759739,3.36565,2.4436,293.36
-0.817061,3.3645,2.29202,293.37
-0.872895,3.36277,2.14874,293.38
-0.927316,3.36049,2.01343,293.39
-0.980397,3.35767,1.88576,293.4
-1.03221,3.35432,1.76537,293.41
-1.08281,3.35045,1.65195,293.42
-1.13228,3.34607,1.54517,293.43
-1.18066,3.34119,1.44471,293.44
-1.22801,3.33582,1.35026,293.45
-1.2744,3.32998,1.26152,293.46
-1.31986,3.32366,1.17819,293.47
-1.36445,3.31688,1.10001,293.48
-1.40821,3.30964,1.02669,293.49
-1.45119,3.30195,0.957964,293.5
-1.49342,3.29383,0.893591,293.51
-1.53495,3.28526,0.833325,293.52
-1.57581,3.27627,0.776934,293.53
-1.61602,3.26685,0.724197,293.54
-1.65564,3.25702,0.674901,293.55
-1.69467,3.24677,0.628845,293.56
-1.73316,3.23611,0.585836,293.57
-1.77112,3.22505,0.545693,293.58
-1.80858,3.21359,0.508241,293.59
-1.84556,3.20174,0.473316,293.6
-1.88209,3.18949,0.440762,293.61
-1.91817,3.17685,0.41043,293.62
-1.95384,3.16384,0.382182,293.63
-1.9891,3.15043,0.355884,293.64
-2.02397,3.13666,0.331413,293.65
-2.05847,3.1225,0.30865,293.66
-2.0926,3.10798,0.287484,293.67
-2.12638,3.09308,0.267811,293.68
-2.15982,3.07782,0.249532,293.69
-2.19293,3.0622,0.232555,293.7
-2.22572,3.04621,0.216793,293.71
-2.25819,3.02987,0.202164,293.72
-2.29036,3.01317,0.188591,293.73
-2.32223,2.99612,0.176003,293.74
-2.3538,2.97871,0.164331,293.75
-2.38509,2.96096,0.153513,293.76
-2.41609,2.94285,0.143489,293.77
-2.44682,2.92441,0.134203,293.78
-2.47727,2.90562,0.125605,293.79
-2.50744,2.88648,0.117646,293.8
-2.53735,2.86701,0.110279,293.81
-2.56699,2.84721,0.103464,293.82
-2.59637,2.82706,0.0971598,293.83
-2.62548,2.80659,0.0913305,293.84
-2.65432,2.78578,0.0859414,293.85
-2.68291,2.76465,0.0809605,293.86
-2.71124,2.74318,0.0763581,293.87
-2.7393,2.72139,0.0721063,293.88
-2.76711,2.69928,0.0681793,293.89
-2.79465,2.67685,0.0645529,293.9
-2.82193,2.6541,0.061205,293.91
-2.84896,2.63103,0.0581146,293.92
-2.87572,2.60764,0.0552624,293.93
-2.90221,2.58394,0.0526305,293.94
-2.92845,2.55994,0.0502023,293.95
-2.95442,2.53562,0.0479622,293.96
-2.98012,2.51099,0.045896,293.97
-3.00555,2.48606,0.0439903,293.98
-3.03072,2.46082,0.0422328,293.99
-3.05561,2.43529,0.0406122,294
-3.08024,2.40945,0.0391177,294.01
-3.10459,2.38332,0.0377398,294.02
-3.12866,2.3569,0.0364692,294.03
-3.15245,2.33018,0.0352976,294.04
-3.17597,2.30317,0.0342173,294.05
-3.1992,2.27587,0.0332211,294.06
-3.22215,2.24829,0.0323024,294.07
-3.24481,2.22042,0.031455,294.08
-3.26718,2.19227,0.0306734,294.09
-3.28927,2.16385,0.0299523,294.1
-3.31106,2.13515,0.0292868,294.11
-3.33256,2.10617,0.0286727,294.12
-3.35376,2.07692,0.0281058,294.13
-3.37466,2.0474,0.0275823,294.14
-3.39526,2.01762,0.0270987,294.15
-3.41555,1.98757,0.0266518,294.16
-3.43554,1.95726,0.0262388,294.17
-3.45522,1.92669,0.0258569,294.18
-3.47459,1.89586,0.0255035,294.19
-3.49365,1.86478,0.0251764,294.2
-3.51239,1.83345,0.0248736,294.21
-3.53081,1.80187,0.0245929,294.22
-3.54892,1.77004,0.0243327,294.23
-3.5667,1.73797,0.0240914,294.24
-3.58416,1.70566,0.0238673,294.25
-3.60129,1.67311,0.0236592,294.26
-3.61809,1.64033,0.0234657,294.27
-3.63456,1.60731,0.0232857,294.28
-3.6507,1.57406,0.0231181,294.29
-3.66651,1.54059,0.022962,294.3
-3.68197,1.5069,0.0228164,294.31
-3.6971,1.47298,0.0226805,294.32
-3.71188,1.43885,0.0225535,294.33
-3.72633,1.4045,0.0224348,294.34
-3.74042,1.36994,0.0223237,294.35
-3.75417,1.33517,0.0222197,294.36
-3.76757,1.3002,0.0221222,294.37
-3.78062,1.26502,0.0220307,294.38
-3.79331,1.22965,0.0219448,294.39
-3.80565,1.19408,0.021864,294.4
-3.81763,1.15831,0.021788,294.41
-3.82925,1.12236,0.0217165,294.42
-3.84051,1.08622,0.0216491,294.43
-3.85141,1.04989,0.0215855,294.44
-3.86194,1.01339,0.0215256,294.45
-3.8721,0.976711,0.0214689,294.46
-3.8819,0.939857,0.0214154,294.47
-3.89133,0.902833,0.0213649,294.48
-3.90039,0.865643,0.021317,294.49
-3.90907,0.828289,0.0212718,294.5
-3.91738,0.790776,0.0212289,294.51
-3.92531,0.753106,0.0211884,294.52
-3.93286,0.715283,0.02115,294.53
-3.94004,0.677311,0.0211137,294.54
-3.94683,0.639193,0.0210792,294.55
-3.95324,0.600932,0.0210467,294.56
-3.95927,0.562533,0.0210158,294.57
-3.96491,0.523998,0.0209867,294.58
-3.97017,0.485332,0.0209591,294.59
-3.97504,0.446538,0.0209331,294.6
-3.97952,0.407619,0.0209085,294.61
-3.98361,0.368579,0.0208854,294.62
-3.98731,0.329422,0.0208636,294.63
-3.99061,0.290152,0.0208431,294.64
-3.99353,0.250772,0.0208239,294.65
-3.99604,0.211286,0.020806,294.66
-3.99817,0.171697,0.0207892,294.67
-3.99989,0.13201,0.0207736,294.68
-4.00122,0.0922287,0.0207592,294.69
-4.00215,0.0523561,0.0207458,294.7
-4.00268,0.0123963,0.0207336,294.71
-4.00281,-0.0276468,0.0207224,294.72
-4.00254,-0.0677693,0.0207123,294.73
-4.00187,-0.107967,0.0207032,294.74
-4.0008,-0.148237,0.0206951,294.75
-3.99932,-0.188575,0.020688,294.76
-3.99744,-0.228977,0.0206819,294.77
-3.99516,-0.269439,0.0206767,294.78
-3.99247,-0.309956,0.0206726,294.79
-3.98937,-0.350526,0.0206694,294.8
-3.98587,-0.391145,0.0206671,294.81
-3.98196,-0.431807,0.0206658,294.82
-3.97765,-0.47251,0.0206654,294.83
-3.97292,-0.513249,0.0206659,294.84
-3.96779,-0.55402,0.0206674,294.85
-3.96226,-0.594819,0.0206698,294.86
-3.95631,-0.635643,0.0206731,294.87
-3.94996,-0.676487,0.0206773,294.88
-3.94319,-0.717347,0.0206824,294.89
-3.93602,-0.758219,0.0206884,294.9
-3.92844,-0.799099,0.0206953,294.91
-3.92046,-0.839982,0.0207031,294.92
-3.91206,-0.880866,0.0207118,294.93
-3.90325,-0.921746,0.0207214,294.94
-3.89404,-0.962617,0.020732,294.95
-3.88441,-1.00348,0.0207434,294.96
-3.87438,-1.04432,0.0207557,294.97
-3.86394,-1.08514,0.0207689,294.98
-3.8531,-1.12594,0.020783,294.99
-3.84184,-1.1667,0.0207981,295
-3.83018,-1.20744,0.020814,295.01
-3.81811,-1.24814,0.0208308,295.02
-3.80563,-1.28879,0.0208486,295.03
-3.79275,-1.3294,0.0208673,295.04
-3.77946,-1.36996,0.0208868,295.05
-3.76577,-1.41047,0.0209073,295.06
-3.75167,-1.45092,0.0209288,295.07
-3.73717,-1.49131,0.0209511,295.08
-3.72226,-1.53163,0.0209744,295.09
-3.70696,-1.57188,0.0209986,295.1
-3.69125,-1.61205,0.0210237,295.11
-3.67514,-1.65215,0.0210498,295.12
-3.65862,-1.69216,0.0210768,295.13
-3.64171,-1.73209,0.0211048,295.14
-3.62441,-1.77192,0.0211337,295.15
-3.6067,-1.81166,0.0211636,295.16
-3.5886,-1.8513,0.0211945,295.17
-3.5701,-1.89084,0.0212263,295.18
-3.5512,-1.93027,0.0212591,295.19
-3.53192,-1.96958,0.0212928,295.2
-3.51224,-2.00878,0.0213276,295.21
-3.49217,-2.04786,0.0213633,295.22
-3.47171,-2.08681,0.0214001,295.23
-3.45086,-2.12564,0.0214378,295.24
-3.42963,-2.16433,0.0214766,295.25
-3.408,-2.20289,0.0215164,295.26
-3.386,-2.2413,0.0215572,295.27
-3.36361,-2.27957,0.021599,295.28
-3.34084,-2.31769,0.0216419,295.29
-3.31769,-2.35566,0.0216858,295.3
-3.29416,-2.39347,0.0217308,295.31
-3.27026,-2.43111,0.0217768,295.32
-3.24597,-2.46859,0.0218239,295.33
-3.22132,-2.50591,0.0218721,295.34
-3.19629,-2.54304,0.0219213,295.35
-3.1709,-2.58,0.0219717,295.36
-3.14513,-2.61678,0.0220232,295.37
-3.119,-2.65337,0.0220758,295.38
-3.09251,-2.68977,0.0221295,295.39
-3.06565,-2.72598,0.0221843,295.4
-3.03843,-2.76199,0.0222403,295.41
-3.01086,-2.79779,0.0222974,295.42
-2.98292,-2.8334,0.0223557,295.43
-2.95464,-2.86879,0.0224151,295.44
-2.926,-2.90396,0.0224758,295.45
-2.89701,-2.93892,0.0225376,295.46
-2.86767,-2.97366,0.0226007,295.47
-2.83799,-3.00817,0.0226649,295.48
-2.80796,-3.04245,0.0227304,295.49
