x,y,z,t
-3.93827,-8.83589,0.0192444,288.82
-3.8501,-8.89294,0.0193895,288.83
-3.76136,-8.94923,0.0195378,288.84
-3.67207,-9.00474,0.0196893,288.85
-3.58222,-9.05947,0.019844,288.86
-3.49182,-9.11342,0.020002,288.87
-3.40089,-9.16656,0.0201635,288.88
-3.30942,-9.2189,0.0203284,288.89
-3.21744,-9.27043,0.0204969,288.9
-3.12494,-9.32115,0.0206691,288.91
-3.03193,-9.37104,0.0208451,288.92
-2.93843,-9.4201,0.0210249,288.93
-2.84444,-9.46833,0.0212087,288.94
-2.74997,-9.51571,0.0213965,288.95
-2.65503,-9.56224,0.0215885,288.96
-2.55962,-9.60791,0.0217848,288.97
-2.46376,-9.65273,0.0219855,288.98
-2.36745,-9.69667,0.0221906,288.99
-2.27071,-9.73974,0.0224004,289
-2.17353,-9.78192,0.0226149,289.01
-2.07594,-9.82322,0.0228343,289.02
-1.97793,-9.86363,0.0230588,289.03
-1.87953,-9.90313,0.0232883,289.04
-1.78073,-9.94174,0.0235232,289.05
-1.68155,-9.97943,0.0237635,289.06
-1.58199,-10.0162,0.0240094,289.07
-1.48207,-10.0521,0.024261,289.08
-1.38179,-10.087,0.0245186,289.09
-1.28117,-10.121,0.0247822,289.1
-1.18021,-10.154,0.0250521,289.11
-1.07892,-10.1861,0.0253285,289.12
-0.977308,-10.2173,0.0256115,289.13
-0.875391,-10.2475,0.0259013,289.14
-0.773175,-10.2768,0.0261982,289.15
-0.670669,-10.305,0.0265024,289.16
-0.567884,-10.3324,0.026814,289.17
-0.464829,-10.3587,0.0271333,289.18
-0.361513,-10.3841,0.0274606,289.19
-0.257947,-10.4084,0.0277961,289.2
-0.15414,-10.4318,0.02814,289.21
-0.0501033,-10.4542,0.0284926,289.22
0.0541542,-10.4757,0.0288543,289.23
0.158622,-10.4961,0.0292252,289.24
0.263291,-10.5155,0.0296057,289.25
0.368149,-10.5339,0.0299962,289.26
0.473188,-10.5513,0.0303968,289.27
0.578397,-10.5676,0.030808,289.28
0.683765,-10.583,0.0312302,289.29
0.789282,-10.5973,0.0316636,289.3
0.894939,-10.6106,0.0321087,289.31
1.00072,-10.6229,0.0325658,289.32
1.10663,-10.6341,0.0330355,289.33
1.21264,-10.6443,0.033518,289.34
1.31875,-10.6535,0.034014,289.35
1.42494,-10.6616,0.0345237,289.36
1.53121,-10.6687,0.0350478,289.37
1.63755,-10.6747,0.0355867,289.38
1.74394,-10.6797,0.036141,289.39
1.85037,-10.6836,0.0367113,289.4
1.95684,-10.6865,0.037298,289.41
2.06333,-10.6883,0.0379019,289.42
2.16984,-10.689,0.0385235,289.43
2.27634,-10.6887,0.0391636,289.44
2.38284,-10.6873,0.0398228,289.45
2.48931,-10.6848,0.0405018,289.46
2.59576,-10.6813,0.0412014,289.47
2.70216,-10.6767,0.0419224,289.48
2.80851,-10.6711,0.0426656,289.49
2.91479,-10.6643,0.043432,289.5
3.021,-10.6565,0.0442223,289.51
3.12712,-10.6476,0.0450376,289.52
3.23315,-10.6376,0.0458788,289.53
3.33906,-10.6266,0.0467471,289.54
3.44486,-10.6144,0.0476434,289.55
3.55053,-10.6012,0.048569,289.56
3.65606,-10.5869,0.049525,289.57
3.76143,-10.5715,0.0505127,289.58
3.86664,-10.5551,0.0515335,289.59
3.97168,-10.5375,0.0525887,289.6
4.07653,-10.5189,0.0536798,289.61
4.18118,-10.4991,0.0548083,289.62
4.28562,-10.4783,0.0559759,289.63
4.38984,-10.4564,0.0571842,289.64
4.49384,-10.4334,0.058435,289.65
4.59759,-10.4094,0.0597302,289.66
4.70108,-10.3842,0.0610717,289.67
4.80431,-10.358,0.0624616,289.68
4.90727,-10.3306,0.0639022,289.69
5.00994,-10.3022,0.0653956,289.7
5.1123,-10.2727,0.0669443,289.71
5.21436,-10.2421,0.0685509,289.72
5.3161,-10.2105,0.070218,289.73
5.4175,-10.1777,0.0719484,289.74
5.51856,-10.1439,0.0737452,289.75
5.61926,-10.109,0.0756114,289.76
5.71959,-10.0731,0.0775503,289.77
5.81955,-10.036,0.0795655,289.78
5.91911,-9.99788,0.0816606,289.79
6.01828,-9.95869,0.0838395,289.8
6.11702,-9.91842,0.0861064,289.81
6.21535,-9.87709,0.0884655,289.82
6.31323,-9.83469,0.0909214,289.83
6.41067,-9.79122,0.0934789,289.84
6.50765,-9.7467,0.0961433,289.85
6.60415,-9.70112,0.0989198,289.86
6.70018,-9.65448,0.101814,289.87
6.7957,-9.60678,0.104832,289.88
6.89072,-9.55804,0.107981,289.89
6.98522,-9.50825,0.111267,289.9
7.07919,-9.45741,0.114697,289.91
7.17262,-9.40554,0.118279,289.92
7.26549,-9.35262,0.122021,289.93
7.3578,-9.29867,0.125931,289.94
7.44953,-9.24369,0.130019,289.95
7.54066,-9.18768,0.134293,289.96
7.6312,-9.13065,0.138765,289.97
7.72112,-9.0726,0.143445,289.98
7.81041,-9.01354,0.148344,289.99
7.89906,-8.95346,0.153475,290
7.98706,-8.89238,0.15885,290.01
8.07439,-8.83029,0.164483,290.02
8.16105,-8.76721,0.170388,290.03
8.24702,-8.70313,0.176582,290.04
8.33229,-8.63807,0.183079,290.05
8.41684,-8.57202,0.189898,290.06
8.50066,-8.505,0.197058,290.07
8.58374,-8.437,0.204576,290.08
8.66606,-8.36804,0.212476,290.09
8.74762,-8.29811,0.220778,290.1
8.82839,-8.22723,0.229507,290.11
8.90837,-8.1554,0.238686,290.12
8.98753,-8.08263,0.248344,290.13
9.06588,-8.00892,0.258509,290.14
9.14338,-7.93428,0.26921,290.15
9.22003,-7.85871,0.28048,290.16
9.29581,-7.78223,0.292353,290.17
9.37071,-7.70484,0.304865,290.18
9.44471,-7.62654,0.318056,290.19
9.5178,-7.54734,0.331966,290.2
9.58995,-7.46726,0.34664,290.21
9.66116,-7.3863,0.362124,290.22
9.7314,-7.30446,0.378468,290.23
9.80066,-7.22175,0.395726,290.24
9.86892,-7.13819,0.413953,290.25
9.93616,-7.05378,0.433211,290.26
10.0024,-6.96852,0.453562,290.27
10.0675,-6.88244,0.475076,290.28
10.1316,-6.79552,0.497825,290.29
10.1946,-6.7078,0.521887,290.3
10.2564,-6.61927,0.547343,290.31
10.3171,-6.52994,0.574283,290.32
10.3767,-6.43983,0.602798,290.33
10.4351,-6.34895,0.632989,290.34
10.4922,-6.25729,0.664962,290.35
10.5482,-6.16488,0.698828,290.36
10.6028,-6.07173,0.734708,290.37
10.6562,-5.97785,0.77273,290.38
10.7082,-5.88324,0.813028,290.39
10.7589,-5.78793,0.855746,290.4
10.8083,-5.69191,0.901038,290.41
10.8562,-5.59521,0.949065,290.42
10.9026,-5.49784,1,290.43
10.9476,-5.39981,1.05403,290.44
10.9911,-5.30114,1.11134,290.45
11.033,-5.20183,1.17214,290.46
11.0733,-5.1019,1.23665,290.47
11.1119,-5.00137,1.3051,290.48
11.1489,-4.90026,1.37773,290.49
11.1841,-4.79857,1.4548,290.5
11.2175,-4.69632,1.53658,290.51
11.2491,-4.59354,1.62336,290.52
11.2788,-4.49024,1.71545,290.53
11.3066,-4.38643,1.81315,290.54
11.3323,-4.28214,1.9168,290.55
11.356,-4.17738,2.02676,290.56
11.3775,-4.07217,2.1434,290.57
11.3968,-3.96654,2.26709,290.58
11.4138,-3.86051,2.39824,290.59
11.4284,-3.75409,2.53727,290.6
11.4406,-3.64731,2.68461,290.61
11.4502,-3.5402,2.84073,290.62
11.4572,-3.43278,3.00607,290.63
11.4614,-3.32508,3.18114,290.64
11.4629,-3.21711,3.36642,290.65
11.4614,-3.10892,3.56242,290.66
11.4569,-3.00052,3.76966,290.67
11.4492,-2.89195,3.98868,290.68
11.4382,-2.78325,4.21999,290.69
11.4238,-2.67443,4.46415,290.7
11.4059,-2.56554,4.72167,290.71
11.3844,-2.45661,4.99308,290.72
11.359,-2.34768,5.27891,290.73
11.3297,-2.23879,5.57964,290.74
11.2963,-2.12997,5.89576,290.75
11.2586,-2.02127,6.2277,290.76
11.2166,-1.91272,6.57587,290.77
11.1699,-1.80438,6.94064,290.78
11.1186,-1.69629,7.32228,290.79
11.0623,-1.5885,7.72105,290.8
11.001,-1.48105,8.13707,290.81
10.9344,-1.374,8.57042,290.82
10.8625,-1.26741,9.02103,290.83
10.7849,-1.16132,9.48874,290.84
10.7016,-1.05579,9.97323,290.85
10.6125,-0.950886,10.4741,290.86
10.5172,-0.846664,10.9906,290.87
10.4158,-0.743184,11.522,290.88
10.308,-0.640513,12.0674,290.89
10.1937,-0.538714,12.6255,290.9
10.0729,-0.437854,13.1948,290.91
9.94531,-0.338001,13.7738,290.92
9.81095,-0.239224,14.3605,290.93
9.66974,-0.141592,14.9529,290.94
9.52162,-0.0451783,15.5485,290.95
9.36659,0.0499476,16.1447,290.96
9.20464,0.143713,16.7387,290.97
9.03582,0.236047,17.3273,290.98
8.86019,0.326878,17.9073,290.99
8.67784,0.416133,18.4752,291
8.48893,0.503744,19.0274,291.01
8.29362,0.589641,19.56,291.02
8.09212,0.673756,20.0693,291.03
7.88469,0.756025,20.5514,291.04
7.67162,0.836384,21.0024,291.05
7.45323,0.914773,21.4185,291.06
7.2299,0.991135,21.796,291.07
7.00203,1.06542,22.1315,291.08
6.77006,1.13757,22.4216,291.09
6.53447,1.20754,22.6635,291.1
6.29576,1.2753,22.8547,291.11
6.05446,1.34081,22.9928,291.12
5.81112,1.40404,23.0763,291.13
5.56632,1.46496,23.104,291.14
5.32063,1.52355,23.0751,291.15
5.07464,1.5798,22.9895,291.16
4.82895,1.63371,22.8478,291.17
4.58413,1.68527,22.6508,291.18
4.34077,1.73448,22.4,291.19
4.09943,1.78135,22.0975,291.2
3.86064,1.82591,21.7458,291.21
3.62492,1.86817,21.3479,291.22
3.39276,1.90815,20.9069,291.23
3.16461,1.9459,20.4265,291.24
2.94089,1.98144,19.9106,291.25
2.72197,2.01481,19.3633,291.26
2.50818,2.04606,18.7886,291.27
2.29984,2.07523,18.1909,291.28
2.09718,2.10238,17.5744,291.29
1.90041,2.12756,16.9432,291.3
1.7097,2.15082,16.3014,291.31
1.52518,2.17221,15.653,291.32
1.34693,2.19181,15.0015,291.33
1.17499,2.20966,14.3505,291.34
1.00939,2.22583,13.7031,291.35
0.850103,2.24038,13.0623,291.36
0.697076,2.25336,12.4308,291.37
0.550234,2.26484,11.8109,291.38
0.409477,2.27487,11.2047,291.39
0.274681,2.28351,10.6139,291.4
0.145707,2.29083,10.0401,291.41
0.0223978,2.29687,9.48441,291.42
-0.095415,2.30168,8.94792,291.43
-0.207911,2.30533,8.43136,291.44
-0.315278,2.30787,7.93524,291.45
-0.417709,2.30933,7.45991,291.46
-0.515401,2.30977,7.00554,291.47
-0.608555,2.30924,6.57211,291.48
-0.697368,2.30777,6.15951,291.49
-0.782041,2.30541,5.76746,291.5
-0.86277,2.3022,5.39561,291.51
-0.939748,2.29818,5.04351,291.52
-1.01316,2.29338,4.71063,291.53
-1.0832,2.28783,4.3964,291.54
-1.15005,2.28157,4.10019,291.55
-1.21386,2.27464,3.82132,291.56
-1.27482,2.26705,3.55912,291.57
-1.33309,2.25883,3.31288,291.58
-1.3888,2.25002,3.08188,291.59
-1.44212,2.24063,2.86541,291.6
-1.49318,2.23069,2.66276,291.61
-1.54212,2.22022,2.47322,291.62
-1.58905,2.20924,2.29611,291.63
-1.6341,2.19777,2.13074,291.64
-1.67739,2.18582,1.97647,291.65
-1.71901,2.17342,1.83266,291.66
-1.75907,2.16058,1.6987,291.67
-1.79767,2.14731,1.57399,291.68
-1.83488,2.13363,1.45798,291.69
-1.8708,2.11955,1.35012,291.7
-1.90549,2.10508,1.24991,291.71
-1.93904,2.09023,1.15684,291.72
-1.97151,2.07502,1.07047,291.73
-2.00297,2.05946,0.99035,291.74
-2.03347,2.04355,0.916064,291.75
-2.06306,2.0273,0.847221,291.76
-2.09181,2.01072,0.78345,291.77
-2.11975,1.99383,0.724405,291.78
-2.14693,1.97662,0.669759,291.79
-2.17339,1.9591,0.619203,291.8
-2.19918,1.94128,0.572451,291.81
-2.22432,1.92318,0.529232,291.82
-2.24884,1.90478,0.489294,291.83
-2.27278,1.8861,0.452401,291.84
-2.29617,1.86714,0.418332,291.85
-2.31902,1.84792,0.386881,291.86
-2.34137,1.82842,0.357857,291.87
-2.36323,1.80867,0.331081,291.88
-2.38463,1.78865,0.306385,291.89
-2.40558,1.76838,0.283615,291.9
-2.4261,1.74786,0.262626,291.91
-2.4462,1.7271,0.243285,291.92
-2.46591,1.70609,0.225466,291.93
-2.48522,1.68484,0.209055,291.94
-2.50416,1.66336,0.193943,291.95
-2.52273,1.64164,0.180032,291.96
-2.54095,1.6197,0.167228,291.97
-2.55882,1.59753,0.155447,291.98
-2.57635,1.57514,0.144609,291.99
-2.59355,1.55252,0.134641,292
-2.61042,1.52969,0.125474,292.01
-2.62697,1.50665,0.117047,292.02
-2.64321,1.48339,0.1093,292.03
-2.65914,1.45993,0.102181,292.04
-2.67476,1.43626,0.0956397,292.05
-2.69008,1.41238,0.0896301,292.06
-2.7051,1.3883,0.0841101,292.07
-2.71982,1.36403,0.0790406,292.08
-2.73425,1.33956,0.0743855,292.09
-2.74839,1.3149,0.0701116,292.1
-2.76224,1.29004,0.0661883,292.11
-2.7758,1.265,0.0625873,292.12
-2.78908,1.23977,0.0592825,292.13
-2.80207,1.21436,0.05625,292.14
-2.81477,1.18877,0.0534676,292.15
-2.8272,1.163,0.0509149,292.16
-2.83934,1.13705,0.0485733,292.17
-2.85119,1.11093,0.0464255,292.18
-2.86277,1.08464,0.0444556,292.19
-2.87406,1.05819,0.0426489,292.2
-2.88507,1.03156,0.0409922,292.21
-2.89579,1.00477,0.039473,292.22
-2.90623,0.977825,0.03808,292.23
-2.91639,0.950719,0.0368027,292.24
-2.92627,0.923456,0.0356316,292.25
-2.93586,0.89604,0.034558,292.26
-2.94516,0.868474,0.0335736,292.27
-2.95418,0.840759,0.0326711,292.28
-2.96292,0.812899,0.0318437,292.29
-2.97137,0.784896,0.0310851,292.3
-2.97953,0.756752,0.0303896,292.31
-2.9874,0.72847,0.0297519,292.32
-2.99498,0.700053,0.0291672,292.33
-3.00227,0.671503,0.0286312,292.34
-3.00927,0.642823,0.0281396,292.35
-3.01598,0.614016,0.0276888,292.36
-3.0224,0.585085,0.0272755,292.37
-3.02852,0.556031,0.0268964,292.38
-3.03435,0.526858,0.0265488,292.39
-3.03989,0.497568,0.0262299,292.4
-3.04513,0.468164,0.0259374,292.41
-3.05007,0.438649,0.0256692,292.42
-3.05471,0.409026,0.0254231,292.43
-3.05905,0.379297,0.0251974,292.44
-3.0631,0.349465,0.0249903,292.45
-3.06684,0.319533,0.0248004,292.46
-3.07029,0.289503,0.0246262,292.47
-3.07343,0.259379,0.0244664,292.48
-3.07627,0.229164,0.0243199,292.49
-3.0788,0.19886,0.0241855,292.5
-3.08103,0.168469,0.0240623,292.51
-3.08296,0.137996,0.0239494,292.52
-3.08458,0.107442,0.0238459,292.53
-3.08589,0.0768114,0.0237511,292.54
-3.0869,0.0461061,0.0236644,292.55
-3.08759,0.0153294,0.023585,292.56
-3.08798,-0.0155159,0.0235125,292.57
-3.08806,-0.0464267,0.0234462,292.58
-3.08783,-0.0774002,0.0233857,292.59
-3.08729,-0.108433,0.0233306,292.6
-3.08644,-0.139523,0.0232805,292.61
-3.08528,-0.170667,0.023235,292.62
-3.0838,-0.201861,0.0231937,292.63
-3.08202,-0.233102,0.0231564,292.64
-3.07992,-0.264389,0.0231228,292.65
-3.07751,-0.295717,0.0230927,292.66
-3.07478,-0.327083,0.0230657,292.67
-3.07174,-0.358485,0.0230417,292.68
-3.06838,-0.38992,0.0230206,292.69
-3.06472,-0.421383,0.023002,292.7
-3.06073,-0.452873,0.022986,292.71
-3.05643,-0.484386,0.0229722,292.72
-3.05182,-0.515919,0.0229607,292.73
-3.04689,-0.547469,0.0229512,292.74
-3.04164,-0.579033,0.0229437,292.75
-3.03608,-0.610608,0.022938,292.76
-3.03021,-0.64219,0.0229342,292.77
-3.02401,-0.673776,0.022932,292.78
-3.01751,-0.705364,0.0229314,292.79
-3.01068,-0.73695,0.0229323,292.8
-3.00354,-0.76853,0.0229348,292.81
-2.99608,-0.800103,0.0229386,292.82
-2.98831,-0.831664,0.0229439,292.83
-2.98023,-0.86321,0.0229504,292.84
-2.97182,-0.894739,0.0229583,292.85
-2.96311,-0.926247,0.0229674,292.86
-2.95407,-0.95773,0.0229777,292.87
-2.94473,-0.989187,0.0229892,292.88
-2.93506,-1.02061,0.0230018,292.89
-2.92509,-1.052,0.0230156,292.9
-2.9148,-1.08336,0.0230305,292.91
-2.90419,-1.11467,0.0230465,292.92
-2.89328,-1.14594,0.0230635,292.93
-2.88205,-1.17717,0.0230816,292.94
-2.87051,-1.20834,0.0231007,292.95
-2.85866,-1.23947,0.0231209,292.96
-2.84649,-1.27053,0.023142,292.97
-2.83402,-1.30154,0.0231642,292.98
-2.82123,-1.33248,0.0231874,292.99
-2.80814,-1.36336,0.0232115,293
-2.79474,-1.39417,0.0232366,293.01
-2.78103,-1.4249,0.0232628,293.02
-2.76701,-1.45556,0.0232898,293.03
-2.75269,-1.48614,0.0233179,293.04
-2.73806,-1.51664,0.0233469,293.05
-2.72313,-1.54706,0.0233769,293.06
-2.70789,-1.57738,0.0234078,293.07
-2.69235,-1.60762,0.0234397,293.08
-2.67651,-1.63775,0.0234726,293.09
-2.66037,-1.6678,0.0235064,293.1
-2.64393,-1.69773,0.0235412,293.11
-2.62718,-1.72757,0.0235769,293.12
-2.61014,-1.7573,0.0236136,293.13
-2.59281,-1.78691,0.0236513,293.14
-2.57518,-1.81641,0.0236899,293.15
-2.55725,-1.8458,0.0237295,293.16
-2.53903,-1.87506,0.0237701,293.17
-2.52051,-1.9042,0.0238117,293.18
-2.50171,-1.93322,0.0238543,293.19
-2.48262,-1.9621,0.0238978,293.2
-2.46323,-1.99085,0.0239423,293.21
-2.44357,-2.01946,0.0239879,293.22
-2.42361,-2.04794,0.0240344,293.23
-2.40337,-2.07627,0.0240819,293.24
-2.38285,-2.10446,0.0241305,293.25
-2.36205,-2.13249,0.0241801,293.26
-2.34096,-2.16038,0.0242307,293.27
-2.3196,-2.18811,0.0242823,293.28
-2.29796,-2.21568,0.0243349,293.29
-2.27605,-2.24309,0.0243886,293.3
-2.25386,-2.27034,0.0244434,293.31
-2.2314,-2.29742,0.0244992,293.32
-2.20868,-2.32433,0.0245561,293.33
-2.18568,-2.35106,0.024614,293.34
-2.16241,-2.37762,0.024673,293.35
-2.13888,-2.404,0.0247331,293.36
-2.11509,-2.4302,0.0247943,293.37
-2.09104,-2.45621,0.0248566,293.38
-2.06672,-2.48203,0.02492,293.39
-2.04215,-2.50766,0.0249846,293.4
-2.01733,-2.5331,0.0250502,293.41
-1.99224,-2.55834,0.025117,293.42
-1.96691,-2.58338,0.025185,293.43
-1.94133,-2.60822,0.025254,293.44
-1.9155,-2.63285,0.0253243,293.45
-1.88943,-2.65727,0.0253957,293.46
-1.86311,-2.68148,0.0254683,293.47
-1.83655,-2.70547,0.0255421,293.48
-1.80975,-2.72925,0.0256171,293.49
-1.78271,-2.7528,0.0256934,293.5
-1.75544,-2.77613,0.0257708,293.51
-1.72794,-2.79924,0.0258495,293.52
-1.7002,-2.82212,0.0259294,293.53
-1.67224,-2.84477,0.0260106,293.54
-1.64405,-2.86718,0.026093,293.55
-1.61564,-2.88935,0.0261767,293.56
-1.58701,-2.91129,0.0262617,293.57
-1.55816,-2.93298,0.026348,293.58
-1.52909,-2.95443,0.0264356,293.59
-1.49981,-2.97563,0.0265246,293.6
-1.47032,-2.99658,0.0266149,293.61
-1.44062,-3.01727,0.0267065,293.62
-1.41072,-3.03771,0.0267995,293.63
-1.38061,-3.0579,0.0268939,293.64
-1.3503,-3.07782,0.0269896,293.65
-1.31979,-3.09748,0.0270868,293.66
-1.28909,-3.11687,0.0271853,293.67
-1.25819,-3.13599,0.0272853,293.68
-1.2271,-3.15485,0.0273868,293.69
-1.19583,-3.17343,0.0274896,293.7
-1.16437,-3.19173,0.027594,293.71
-1.13273,-3.20976,0.0276999,293.72
-1.10091,-3.22751,0.0278072,293.73
-1.06891,-3.24497,0.0279161,293.74
-1.03674,-3.26215,0.0280264,293.75
-1.0044,-3.27904,0.0281384,293.76
-0.971889,-3.29564,0.0282519,293.77
-0.939215,-3.31196,0.0283669,293.78
-0.906379,-3.32797,0.0284836,293.79
-0.873384,-3.34369,0.0286019,293.8
-0.840233,-3.35911,0.0287217,293.81
-0.806929,-3.37423,0.0288433,293.82
-0.773475,-3.38905,0.0289665,293.83
-0.739874,-3.40356,0.0290913,293.84
-0.70613,-3.41777,0.0292179,293.85
-0.672244,-3.43167,0.0293461,293.86
-0.638221,-3.44525,0.0294761,293.87
-0.604063,-3.45852,0.0296079,293.88
-0.569774,-3.47148,0.0297414,293.89
-0.535357,-3.48412,0.0298767,293.9
-0.500814,-3.49644,0.0300137,293.91
-0.46615,-3.50845,0.0301526,293.92
-0.431367,-3.52012,0.0302934,293.93
-0.396469,-3.53148,0.030436,293.94
-0.361458,-3.54251,0.0305805,293.95
-0.326339,-3.55321,0.0307268,293.96
-0.291114,-3.56358,0.0308751,293.97
-0.255787,-3.57361,0.0310254,293.98
-0.220361,-3.58332,0.0311776,293.99
-0.18484,-3.59269,0.0313317,294
-0.149226,-3.60172,0.0314879,294.01
-0.113524,-3.61042,0.0316461,294.02
-0.0777363,-3.61877,0.0318064,294.03
-0.0418667,-3.62679,0.0319687,294.04
-0.00591846,-3.63446,0.0321331,294.05
0.0301048,-3.64179,0.0322996,294.06
0.0661997,-3.64877,0.0324682,294.07
0.102363,-3.65541,0.032639,294.08
0.13859,-3.66169,0.032812,294.09
0.174879,-3.66763,0.0329872,294.1
0.211226,-3.67322,0.0331646,294.11
0.247626,-3.67845,0.0333443,294.12
0.284077,-3.68333,0.0335262,294.13
0.320575,-3.68786,0.0337105,294.14
0.357117,-3.69203,0.0338971,294.15
0.393698,-3.69584,0.034086,294.16
0.430316,-3.6993,0.0342773,294.17
0.466966,-3.70239,0.034471,294.18
0.503645,-3.70513,0.0346671,294.19
0.54035,-3.7075,0.0348657,294.2
0.577076,-3.70951,0.0350667,294.21
0.613821,-3.71116,0.0352703,294.22
0.65058,-3.71245,0.0354764,294.23
0.687349,-3.71336,0.035685,294.24
0.724126,-3.71392,0.0358963,294.25
0.760906,-3.7141,0.0361101,294.26
0.797686,-3.71392,0.0363266,294.27
0.834462,-3.71337,0.0365457,294.28
0.87123,-3.71246,0.0367676,294.29
0.907987,-3.71117,0.0369922,294.3
0.944729,-3.70951,0.0372195,294.31
0.981452,-3.70748,0.0374496,294.32
1.01815,-3.70508,0.0376825,294.33
1.05483,-3.70231,0.0379183,294.34
1.09147,-3.69917,0.0381569,294.35
1.12808,-3.69565,0.0383985,294.36
1.16465,-3.69176,0.0386429,294.37
1.20118,-3.6875,0.0388903,294.38
1.23767,-3.68286,0.0391407,294.39
1.27411,-3.67785,0.0393941,294.4
1.31049,-3.67247,0.0396506,294.41
1.34682,-3.66671,0.0399101,294.42
1.38309,-3.66057,0.0401728,294.43
1.41929,-3.65406,0.0404385,294.44
1.45543,-3.64718,0.0407075,294.45
1.49149,-3.63992,0.0409796,294.46
1.52748,-3.63228,0.041255,294.47
1.56339,-3.62427,0.0415336,294.48
1.59922,-3.61589,0.0418155,294.49
1.63496,-3.60713,0.0421008,294.5
1.67061,-3.59799,0.0423894,294.51
1.70617,-3.58848,0.0426813,294.52
1.74163,-3.5786,0.0429767,294.53
1.77698,-3.56834,0.0432755,294.54
1.81223,-3.5577,0.0435778,294.55
1.84737,-3.5467,0.0438836,294.56
1.8824,-3.53532,0.0441929,294.57
1.91731,-3.52356,0.0445058,294.58
1.9521,-3.51144,0.0448223,294.59
1.98677,-3.49894,0.0451424,294.6
2.02131,-3.48607,0.0454662,294.61
2.05571,-3.47283,0.0457936,294.62
2.08998,-3.45922,0.0461248,294.63
2.12411,-3.44524,0.0464597,294.64
2.1581,-3.43088,0.0467983,294.65
2.19194,-3.41617,0.0471408,294.66
2.22563,-3.40108,0.047487,294.67
2.25917,-3.38562,0.0478372,294.68
2.29255,-3.3698,0.0481912,294.69
2.32576,-3.35362,0.0485491,294.7
2.35881,-3.33707,0.0489109,294.71
2.3917,-3.32015,0.0492767,294.72
2.4244,-3.30288,0.0496465,294.73
2.45694,-3.28524,0.0500203,294.74
2.48929,-3.26724,0.0503981,294.75
2.52146,-3.24888,0.0507799,294.76
2.55344,-3.23016,0.0511659,294.77
2.58523,-3.21109,0.0515559,294.78
2.61682,-3.19166,0.0519501,294.79
2.64822,-3.17188,0.0523484,294.8
2.67942,-3.15174,0.0527508,294.81
2.71041,-3.13125,0.0531574,294.82
2.74119,-3.1104,0.0535682,294.83
2.77176,-3.08921,0.0539832,294.84
2.80211,-3.06767,0.0544025,294.85
2.83224,-3.04579,0.054826,294.86
2.86215,-3.02356,0.0552537,294.87
2.89183,-3.00098,0.0556857,294.88
2.92129,-2.97807,0.0561219,294.89
2.95051,-2.95481,0.0565624,294.9
2.97949,-2.93122,0.0570073,294.91
3.00823,-2.90728,0.0574564,294.92
3.03673,-2.88301,0.0579098,294.93
3.06498,-2.85841,0.0583675,294.94
3.09298,-2.83348,0.0588295,294.95
3.12073,-2.80822,0.0592958,294.96
3.14822,-2.78263,0.0597664,294.97
3.17544,-2.75671,0.0602413,294.98
3.20241,-2.73047,0.0607205,294.99
3.22911,-2.70391,0.0612039,295
3.25553,-2.67702,0.0616916,295.01
3.28169,-2.64982,0.0621836,295.02
3.30756,-2.6223,0.0626798,295.03
3.33316,-2.59447,0.0631802,295.04
3.35847,-2.56633,0.0636849,295.05
3.3835,-2.53788,0.0641937,295.06
3.40824,-2.50912,0.0647066,295.07
3.43268,-2.48006,0.0652237,295.08
3.45683,-2.45069,0.0657449,295.09
3.48068,-2.42102,0.0662701,295.1
3.50422,-2.39106,0.0667993,295.11
3.52747,-2.3608,0.0673326,295.12
3.5504,-2.33024,0.0678697,295.13
3.57303,-2.2994,0.0684108,295.14
3.59534,-2.26827,0.0689557,295.15
3.61733,-2.23685,0.0695045,295.16
3.639,-2.20515,0.0700569,295.17
3.66035,-2.17317,0.070613,295.18
3.68138,-2.14092,0.0711728,295.19
3.70208,-2.10838,0.0717361,295.2
3.72244,-2.07558,0.0723028,295.21
3.74248,-2.04251,0.072873,295.22
3.76217,-2.00917,0.0734465,295.23
3.78153,-1.97556,0.0740232,295.24
3.80054,-1.9417,0.0746031,295.25
3.81922,-1.90758,0.0751861,295.26
3.83754,-1.8732,0.075772,295.27
3.85551,-1.83857,0.0763608,295.28
3.87314,-1.80369,0.0769523,295.29
3.8904,-1.76857,0.0775465,295.3
3.90731,-1.7332,0.0781432,295.31
3.92386,-1.6976,0.0787423,295.32
3.94005,-1.66175,0.0793438,295.33
3.95588,-1.62567,0.0799474,295.34
3.97133,-1.58937,0.080553,295.35
3.98642,-1.55283,0.0811605,295.36
4.00114,-1.51607,0.0817697,295.37
4.01548,-1.47909,0.0823806,295.38
4.02945,-1.4419,0.0829929,295.39
4.04304,-1.40449,0.0836064,295.4
4.05625,-1.36687,0.0842211,295.41
4.06907,-1.32904,0.0848367,295.42
4.08151,-1.291,0.0854531,295.43
4.09357,-1.25277,0.08607,295.44
4.10524,-1.21434,0.0866874,295.45
4.11651,-1.17572,0.0873049,295.46
4.1274,-1.1369,0.0879225,295.47
4.13789,-1.0979,0.0885398,295.48
4.14798,-1.05872,0.0891567,295.49
4.15768,-1.01936,0.089773,295.5
4.16697,-0.97982,0.0903884,295.51
4.17587,-0.94011,0.0910027,295.52
4.18436,-0.900232,0.0916157,295.53
4.19244,-0.860189,0.0922271,295.54
