x,y,z,t
6.85004,-0.19022,0.348317,288.75
6.84809,-0.122041,0.354354,288.76
6.8454,-0.0537486,0.360453,288.77
6.84196,0.0146497,0.36661,288.78
6.83777,0.0831467,0.372825,288.79
6.83284,0.151735,0.379093,288.8
6.82715,0.220408,0.385413,288.81
6.82072,0.289157,0.391781,288.82
6.81353,0.357976,0.398193,288.83
6.8056,0.426858,0.404648,288.84
6.7969,0.495793,0.41114,288.85
6.78746,0.564776,0.417666,288.86
6.77725,0.633799,0.424222,288.87
6.7663,0.702854,0.430804,288.88
6.75458,0.771934,0.437408,288.89
6.74211,0.841031,0.444028,288.9
6.72888,0.910138,0.450661,288.91
6.71489,0.979247,0.4573,288.92
6.70015,1.04835,0.463941,288.93
6.68465,1.11744,0.470579,288.94
6.66839,1.18651,0.477206,288.95
6.65137,1.25555,0.483819,288.96
6.6336,1.32456,0.49041,288.97
6.61507,1.39352,0.496974,288.98
6.59579,1.46243,0.503503,288.99
6.57576,1.53128,0.509992,289
6.55497,1.60007,0.516434,289.01
6.53343,1.66878,0.522821,289.02
6.51113,1.73741,0.529146,289.03
6.48809,1.80595,0.535402,289.04
6.46431,1.87439,0.541582,289.05
6.43978,1.94273,0.547678,289.06
6.4145,2.01096,0.553683,289.07
6.38848,2.07906,0.559588,289.08
6.36173,2.14704,0.565386,289.09
6.33424,2.21488,0.571068,289.1
6.30601,2.28258,0.576627,289.11
6.27705,2.35013,0.582054,289.12
6.24737,2.41752,0.587342,289.13
6.21696,2.48474,0.592481,289.14
6.18582,2.5518,0.597465,289.15
6.15397,2.61867,0.602284,289.16
6.12141,2.68535,0.60693,289.17
6.08813,2.75183,0.611396,289.18
6.05414,2.81811,0.615674,289.19
6.01945,2.88419,0.619754,289.2
5.98407,2.95004,0.623631,289.21
5.94798,3.01566,0.627295,289.22
5.91121,3.08106,0.630739,289.23
5.87375,3.14621,0.633957,289.24
5.83561,3.21112,0.63694,289.25
5.79679,3.27576,0.639682,289.26
5.7573,3.34015,0.642176,289.27
5.71714,3.40427,0.644416,289.28
5.67633,3.46811,0.646395,289.29
5.63486,3.53167,0.648108,289.3
5.59273,3.59493,0.649549,289.31
5.54997,3.6579,0.650713,289.32
5.50656,3.72056,0.651595,289.33
5.46253,3.78291,0.65219,289.34
5.41786,3.84494,0.652496,289.35
5.37258,3.90664,0.652507,289.36
5.32668,3.96802,0.652222,289.37
5.28018,4.02905,0.651637,289.38
5.23307,4.08973,0.65075,289.39
5.18537,4.15007,0.649559,289.4
5.13708,4.21004,0.648064,289.41
5.08821,4.26964,0.646263,289.42
5.03876,4.32888,0.644156,289.43
4.98875,4.38773,0.641744,289.44
4.93818,4.4462,0.639028,289.45
4.88705,4.50428,0.636008,289.46
4.83537,4.56196,0.632688,289.47
4.78316,4.61923,0.629069,289.48
4.73041,4.6761,0.625154,289.49
4.67714,4.73254,0.620947,289.5
4.62334,4.78857,0.616452,289.51
4.56904,4.84416,0.611675,289.52
4.51423,4.89932,0.606619,289.53
4.45892,4.95404,0.60129,289.54
4.40312,5.00832,0.595696,289.55
4.34684,5.06214,0.589842,289.56
4.29009,5.1155,0.583735,289.57
4.23286,5.1684,0.577384,289.58
4.17517,5.22083,0.570796,289.59
4.11703,5.27278,0.56398,289.6
4.05844,5.32426,0.556944,289.61
3.99941,5.37525,0.549698,289.62
3.93994,5.42575,0.542251,289.63
3.88005,5.47575,0.534613,289.64
3.81974,5.52525,0.526795,289.65
3.75901,5.57424,0.518806,289.66
3.69788,5.62272,0.510659,289.67
3.63635,5.67069,0.502362,289.68
3.57442,5.71813,0.493928,289.69
3.51211,5.76505,0.485368,289.7
3.44942,5.81143,0.476693,289.71
3.38635,5.85728,0.467915,289.72
3.32291,5.90259,0.459045,289.73
3.25912,5.94735,0.450095,289.74
3.19497,5.99156,0.441077,289.75
3.13047,6.03521,0.432001,289.76
3.06562,6.07831,0.42288,289.77
3.00045,6.12084,0.413724,289.78
2.93494,6.1628,0.404546,289.79
2.8691,6.20418,0.395356,289.8
2.80295,6.24499,0.386165,289.81
2.73648,6.28522,0.376985,289.82
2.6697,6.32486,0.367825,289.83
2.60263,6.36391,0.358696,289.84
2.53525,6.40237,0.349608,289.85
2.46759,6.44023,0.340571,289.86
2.39964,6.47748,0.331594,289.87
2.33141,6.51413,0.322686,289.88
2.26291,6.55016,0.313857,289.89
2.19413,6.58559,0.305114,289.9
2.12509,6.62039,0.296465,289.91
2.0558,6.65457,0.287919,289.92
1.98625,6.68812,0.279483,289.93
1.91645,6.72104,0.271163,289.94
1.8464,6.75333,0.262966,289.95
1.77612,6.78498,0.254898,289.96
1.70561,6.81599,0.246964,289.97
1.63486,6.84636,0.23917,289.98
1.5639,6.87608,0.23152,289.99
1.49271,6.90514,0.224019,290
1.42132,6.93355,0.216671,290.01
1.34971,6.9613,0.209479,290.02
1.2779,6.98839,0.202446,290.03
1.2059,7.01481,0.195575,290.04
1.1337,7.04056,0.188868,290.05
1.06131,7.06564,0.182327,290.06
0.988739,7.09005,0.175954,290.07
0.915991,7.11378,0.169748,290.08
0.84307,7.13683,0.163712,290.09
0.769982,7.15919,0.157846,290.1
0.696731,7.18086,0.152148,290.11
0.623323,7.20184,0.146621,290.12
0.549764,7.22213,0.141261,290.13
0.476057,7.24173,0.13607,290.14
0.40221,7.26062,0.131044,290.15
0.328226,7.27881,0.126184,290.16
0.254111,7.2963,0.121487,290.17
0.179872,7.31308,0.116951,290.18
0.105513,7.32915,0.112575,290.19
0.0310393,7.3445,0.108355,290.2
-0.0435427,7.35915,0.104289,290.21
-0.118228,7.37307,0.100374,290.22
-0.19301,7.38627,0.0966077,290.23
-0.267883,7.39875,0.0929867,290.24
-0.342843,7.41051,0.0895079,290.25
-0.417882,7.42154,0.086168,290.26
-0.492995,7.43184,0.0829635,290.27
-0.568176,7.44141,0.0798909,290.28
-0.643419,7.45024,0.0769469,290.29
-0.718717,7.45834,0.0741276,290.3
-0.794066,7.4657,0.0714296,290.31
-0.869458,7.47232,0.068849,290.32
-0.944887,7.4782,0.0663823,290.33
-1.02035,7.48333,0.0640257,290.34
-1.09583,7.48772,0.0617756,290.35
-1.17134,7.49137,0.0596282,290.36
-1.24685,7.49426,0.0575799,290.37
-1.32237,7.49641,0.055627,290.38
-1.39789,7.4978,0.053766,290.39
-1.4734,7.49844,0.0519933,290.4
-1.54889,7.49832,0.0503055,290.41
-1.62437,7.49745,0.048699,290.42
-1.69982,7.49583,0.0471706,290.43
-1.77523,7.49344,0.0457169,290.44
-1.8506,7.49029,0.0443346,290.45
-1.92592,7.48639,0.0430208,290.46
-2.00118,7.48172,0.0417722,290.47
-2.07638,7.47629,0.0405859,290.48
-2.15152,7.4701,0.039459,290.49
-2.22657,7.46314,0.0383887,290.5
-2.30155,7.45542,0.0373723,290.51
-2.37643,7.44693,0.0364071,290.52
-2.45121,7.43768,0.0354907,290.53
-2.52589,7.42766,0.0346205,290.54
-2.60045,7.41687,0.0337942,290.55
-2.6749,7.40532,0.0330096,290.56
-2.74922,7.39299,0.0322645,290.57
-2.8234,7.3799,0.0315567,290.58
-2.89744,7.36605,0.0308844,290.59
-2.97134,7.35142,0.0302456,290.6
-3.04507,7.33603,0.0296384,290.61
-3.11865,7.31986,0.0290612,290.62
-3.19205,7.30293,0.0285123,290.63
-3.26527,7.28523,0.02799,290.64
-3.33831,7.26677,0.027493,290.65
-3.41116,7.24753,0.0270198,290.66
-3.4838,7.22753,0.0265689,290.67
-3.55624,7.20677,0.0261393,290.68
-3.62846,7.18524,0.0257295,290.69
-3.70045,7.16294,0.0253386,290.7
-3.77222,7.13988,0.0249653,290.71
-3.84375,7.11606,0.0246087,290.72
-3.91503,7.09147,0.0242678,290.73
-3.98606,7.06612,0.0239417,290.74
-4.05683,7.04001,0.0236295,290.75
-4.12733,7.01315,0.0233304,290.76
-4.19756,6.98552,0.0230437,290.77
-4.2675,6.95714,0.0227687,290.78
-4.33715,6.928,0.0225046,290.79
-4.40651,6.89811,0.0222508,290.8
-4.47556,6.86746,0.0220068,290.81
-4.54429,6.83607,0.021772,290.82
-4.61271,6.80392,0.0215459,290.83
-4.6808,6.77103,0.0213279,290.84
-4.74856,6.73739,0.0211177,290.85
-4.81597,6.70301,0.0209148,290.86
-4.88303,6.66788,0.0207188,290.87
-4.94974,6.63202,0.0205293,290.88
-5.01608,6.59542,0.020346,290.89
-5.08205,6.55808,0.0201686,290.9
-5.14764,6.52001,0.0199968,290.91
-5.21285,6.48121,0.0198302,290.92
-5.27766,6.44168,0.0196686,290.93
-5.34207,6.40142,0.0195118,290.94
-5.40608,6.36044,0.0193595,290.95
-5.46967,6.31874,0.0192116,290.96
-5.53283,6.27632,0.0190677,290.97
-5.59557,6.23319,0.0189278,290.98
-5.65787,6.18935,0.0187917,290.99
-5.71973,6.14479,0.0186591,291
-5.78114,6.09953,0.01853,291.01
-5.84209,6.05357,0.0184041,291.02
-5.90258,6.00691,0.0182815,291.03
-5.96259,5.95955,0.0181619,291.04
-6.02213,5.91149,0.0180452,291.05
-6.08118,5.86275,0.0179313,291.06
-6.13974,5.81332,0.0178201,291.07
-6.1978,5.76321,0.0177115,291.08
-6.25536,5.71242,0.0176055,291.09
-6.3124,5.66095,0.0175019,291.1
-6.36892,5.60882,0.0174007,291.11
-6.42492,5.55601,0.0173017,291.12
-6.48039,5.50254,0.017205,291.13
-6.53532,5.44842,0.0171104,291.14
-6.5897,5.39363,0.017018,291.15
-6.64353,5.3382,0.0169275,291.16
-6.6968,5.28212,0.016839,291.17
-6.7495,5.22539,0.0167525,291.18
-6.80164,5.16803,0.0166678,291.19
-6.8532,5.11003,0.016585,291.2
-6.90417,5.05141,0.0165039,291.21
-6.95455,4.99216,0.0164246,291.22
-7.00434,4.93229,0.016347,291.23
-7.05352,4.8718,0.016271,291.24
-7.1021,4.8107,0.0161967,291.25
-7.15006,4.749,0.016124,291.26
-7.1974,4.6867,0.0160528,291.27
-7.24411,4.6238,0.0159832,291.28
-7.29019,4.56032,0.015915,291.29
-7.33563,4.49624,0.0158484,291.3
-7.38043,4.43159,0.0157832,291.31
-7.42458,4.36636,0.0157194,291.32
-7.46807,4.30057,0.015657,291.33
-7.5109,4.23421,0.0155959,291.34
-7.55307,4.16729,0.0155362,291.35
-7.59456,4.09981,0.0154779,291.36
-7.63537,4.0318,0.0154208,291.37
-7.6755,3.96324,0.015365,291.38
-7.71494,3.89414,0.0153105,291.39
-7.75369,3.82452,0.0152572,291.4
-7.79173,3.75437,0.0152052,291.41
-7.82908,3.6837,0.0151543,291.42
-7.86571,3.61252,0.0151047,291.43
-7.90163,3.54084,0.0150562,291.44
-7.93683,3.46866,0.0150089,291.45
-7.9713,3.39598,0.0149627,291.46
-8.00504,3.32282,0.0149177,291.47
-8.03805,3.24917,0.0148738,291.48
-8.07032,3.17505,0.014831,291.49
-8.10185,3.10047,0.0147892,291.5
-8.13263,3.02542,0.0147486,291.51
-8.16265,2.94992,0.014709,291.52
-8.19192,2.87397,0.0146705,291.53
-8.22042,2.79758,0.014633,291.54
-8.24816,2.72075,0.0145965,291.55
-8.27513,2.6435,0.0145611,291.56
-8.30132,2.56583,0.0145267,291.57
-8.32673,2.48774,0.0144932,291.58
-8.35136,2.40925,0.0144608,291.59
-8.37521,2.33035,0.0144293,291.6
-8.39826,2.25107,0.0143989,291.61
-8.42051,2.17139,0.0143694,291.62
-8.44197,2.09134,0.0143408,291.63
-8.46263,2.01092,0.0143132,291.64
-8.48247,1.93014,0.0142866,291.65
-8.50151,1.849,0.0142608,291.66
-8.51974,1.76751,0.014236,291.67
-8.53715,1.68567,0.0142122,291.68
-8.55373,1.60351,0.0141892,291.69
-8.5695,1.52102,0.0141672,291.7
-8.58444,1.4382,0.0141461,291.71
-8.59855,1.35508,0.0141258,291.72
-8.61182,1.27166,0.0141065,291.73
-8.62426,1.18793,0.014088,291.74
-8.63586,1.10393,0.0140705,291.75
-8.64662,1.01964,0.0140538,291.76
-8.65653,0.935074,0.014038,291.77
-8.6656,0.850248,0.014023,291.78
-8.67382,0.765166,0.014009,291.79
-8.68118,0.679835,0.0139958,291.8
-8.68769,0.594264,0.0139835,291.81
-8.69335,0.508461,0.013972,291.82
-8.69814,0.422434,0.0139614,291.83
-8.70207,0.336191,0.0139516,291.84
-8.70514,0.24974,0.0139427,291.85
-8.70735,0.16309,0.0139347,291.86
-8.70868,0.0762482,0.0139275,291.87
-8.70915,-0.0107762,0.0139212,291.88
-8.70875,-0.0979751,0.0139157,291.89
-8.70747,-0.18534,0.013911,291.9
-8.70532,-0.272863,0.0139072,291.91
-8.70229,-0.360535,0.0139043,291.92
-8.69838,-0.448348,0.0139021,291.93
-8.6936,-0.536293,0.0139009,291.94
-8.68794,-0.624362,0.0139005,291.95
-8.68139,-0.712547,0.0139009,291.96
-8.67396,-0.800838,0.0139022,291.97
-8.66565,-0.889226,0.0139043,291.98
-8.65646,-0.977705,0.0139073,291.99
-8.64637,-1.06626,0.0139111,292
-8.63541,-1.15489,0.0139158,292.01
-8.62355,-1.24359,0.0139214,292.02
-8.61081,-1.33234,0.0139277,292.03
-8.59719,-1.42113,0.013935,292.04
-8.58267,-1.50996,0.0139431,292.05
-8.56727,-1.59882,0.0139521,292.06
-8.55097,-1.6877,0.013962,292.07
-8.53379,-1.77659,0.0139727,292.08
-8.51572,-1.86548,0.0139843,292.09
-8.49676,-1.95436,0.0139967,292.1
-8.47691,-2.04323,0.0140101,292.11
-8.45618,-2.13207,0.0140243,292.12
-8.43455,-2.22088,0.0140395,292.13
-8.41204,-2.30964,0.0140555,292.14
-8.38864,-2.39835,0.0140724,292.15
-8.36435,-2.487,0.0140903,292.16
-8.33918,-2.57559,0.014109,292.17
-8.31313,-2.66409,0.0141287,292.18
-8.28618,-2.7525,0.0141493,292.19
-8.25836,-2.84082,0.0141708,292.2
-8.22965,-2.92903,0.0141933,292.21
-8.20006,-3.01712,0.0142167,292.22
-8.16959,-3.1051,0.014241,292.23
-8.13825,-3.19293,0.0142663,292.24
-8.10602,-3.28063,0.0142926,292.25
-8.07292,-3.36817,0.0143199,292.26
-8.03894,-3.45556,0.0143481,292.27
-8.0041,-3.54277,0.0143773,292.28
-7.96838,-3.62981,0.0144075,292.29
-7.93179,-3.71666,0.0144388,292.3
-7.89433,-3.80331,0.014471,292.31
-7.85601,-3.88975,0.0145043,292.32
-7.81683,-3.97598,0.0145386,292.33
-7.77678,-4.06199,0.014574,292.34
-7.73588,-4.14776,0.0146104,292.35
-7.69412,-4.2333,0.0146479,292.36
-7.65151,-4.31858,0.0146865,292.37
-7.60805,-4.4036,0.0147262,292.38
-7.56373,-4.48835,0.014767,292.39
-7.51857,-4.57282,0.0148089,292.4
-7.47257,-4.65701,0.0148519,292.41
-7.42573,-4.7409,0.0148961,292.42
-7.37805,-4.82448,0.0149415,292.43
-7.32954,-4.90775,0.014988,292.44
-7.2802,-4.9907,0.0150357,292.45
-7.23003,-5.07332,0.0150847,292.46
-7.17904,-5.15559,0.0151348,292.47
-7.12722,-5.23752,0.0151862,292.48
-7.07459,-5.31909,0.0152389,292.49
-7.02115,-5.40028,0.0152928,292.5
-6.96689,-5.48111,0.0153481,292.51
-6.91183,-5.56154,0.0154046,292.52
-6.85597,-5.64159,0.0154625,292.53
-6.79931,-5.72123,0.0155217,292.54
-6.74186,-5.80045,0.0155823,292.55
-6.68362,-5.87926,0.0156442,292.56
-6.62459,-5.95764,0.0157076,292.57
-6.56478,-6.03558,0.0157724,292.58
-6.50419,-6.11308,0.0158387,292.59
-6.44284,-6.19011,0.0159065,292.6
-6.38071,-6.26669,0.0159757,292.61
-6.31782,-6.34279,0.0160465,292.62
-6.25418,-6.41841,0.0161189,292.63
-6.18978,-6.49355,0.0161928,292.64
-6.12463,-6.56818,0.0162683,292.65
-6.05874,-6.64231,0.0163455,292.66
-5.99211,-6.71592,0.0164243,292.67
-5.92475,-6.78901,0.0165048,292.68
-5.85667,-6.86157,0.016587,292.69
-5.78786,-6.93359,0.016671,292.7
-5.71833,-7.00506,0.0167567,292.71
-5.64809,-7.07597,0.0168443,292.72
-5.57715,-7.14632,0.0169337,292.73
-5.50551,-7.2161,0.017025,292.74
-5.43317,-7.28529,0.0171183,292.75
-5.36014,-7.3539,0.0172134,292.76
-5.28644,-7.42191,0.0173106,292.77
-5.21205,-7.48932,0.0174098,292.78
-5.137,-7.55611,0.0175111,292.79
-5.06128,-7.62228,0.0176145,292.8
-4.98491,-7.68782,0.01772,292.81
-4.90788,-7.75272,0.0178278,292.82
-4.83021,-7.81698,0.0179377,292.83
-4.75191,-7.88059,0.01805,292.84
-4.67297,-7.94354,0.0181646,292.85
-4.5934,-8.00582,0.0182816,292.86
-4.51322,-8.06743,0.018401,292.87
-4.43242,-8.12836,0.0185229,292.88
-4.35102,-8.18859,0.0186474,292.89
-4.26903,-8.24813,0.0187745,292.9
-4.18644,-8.30696,0.0189042,292.91
-4.10327,-8.36508,0.0190366,292.92
-4.01952,-8.42248,0.0191718,292.93
-3.9352,-8.47916,0.0193098,292.94
-3.85032,-8.5351,0.0194507,292.95
-3.76489,-8.59031,0.0195946,292.96
-3.67891,-8.64476,0.0197415,292.97
-3.59239,-8.69846,0.0198915,292.98
-3.50534,-8.7514,0.0200447,292.99
-3.41777,-8.80357,0.0202012,293
-3.32968,-8.85497,0.020361,293.01
-3.24108,-8.90558,0.0205242,293.02
-3.15198,-8.95541,0.0206908,293.03
-3.06239,-9.00444,0.0208611,293.04
-2.97231,-9.05267,0.021035,293.05
-2.88176,-9.1001,0.0212127,293.06
-2.79074,-9.14671,0.0213942,293.07
-2.69926,-9.19249,0.0215797,293.08
-2.60732,-9.23746,0.0217692,293.09
-2.51494,-9.28159,0.0219628,293.1
-2.42213,-9.32488,0.0221607,293.11
-2.32889,-9.36733,0.022363,293.12
-2.23524,-9.40893,0.0225698,293.13
-2.14117,-9.44967,0.0227811,293.14
-2.0467,-9.48955,0.0229972,293.15
-1.95184,-9.52856,0.0232181,293.16
-1.8566,-9.5667,0.023444,293.17
-1.76098,-9.60395,0.023675,293.18
-1.66499,-9.64033,0.0239113,293.19
-1.56865,-9.67581,0.0241529,293.2
-1.47196,-9.7104,0.0244002,293.21
-1.37494,-9.74409,0.0246531,293.22
-1.27758,-9.77688,0.0249118,293.23
-1.1799,-9.80875,0.0251766,293.24
-1.08191,-9.83971,0.0254476,293.25
-0.983617,-9.86975,0.025725,293.26
-0.885032,-9.89886,0.026009,293.27
-0.786163,-9.92704,0.0262997,293.28
-0.68702,-9.95429,0.0265974,293.29
-0.587613,-9.9806,0.0269022,293.3
-0.48795,-10.006,0.0272144,293.31
-0.388041,-10.0304,0.0275342,293.32
-0.287896,-10.0538,0.0278619,293.33
-0.187525,-10.0764,0.0281976,293.34
-0.0869362,-10.0979,0.0285417,293.35
0.0138593,-10.1185,0.0288944,293.36
0.114852,-10.1381,0.0292559,293.37
0.216033,-10.1567,0.0296265,293.38
0.317391,-10.1744,0.0300065,293.39
0.418917,-10.1911,0.0303963,293.4
0.520602,-10.2068,0.0307961,293.41
0.622434,-10.2215,0.0312063,293.42
0.724404,-10.2352,0.0316272,293.43
0.826502,-10.2479,0.0320592,293.44
0.928718,-10.2597,0.0325025,293.45
1.03104,-10.2704,0.0329577,293.46
1.13346,-10.2801,0.0334251,293.47
1.23597,-10.2889,0.0339051,293.48
1.33856,-10.2966,0.0343982,293.49
1.44121,-10.3033,0.0349048,293.5
1.54392,-10.309,0.0354253,293.51
1.64668,-10.3136,0.0359603,293.52
1.74947,-10.3173,0.0365103,293.53
1.85229,-10.3199,0.0370758,293.54
1.95513,-10.3215,0.0376574,293.55
2.05797,-10.3221,0.0382556,293.56
2.1608,-10.3216,0.038871,293.57
2.26362,-10.3202,0.0395043,293.58
2.36641,-10.3177,0.0401562,293.59
2.46916,-10.3141,0.0408273,293.6
2.57187,-10.3095,0.0415183,293.61
2.67452,-10.3039,0.04223,293.62
2.7771,-10.2972,0.0429633,293.63
2.8796,-10.2896,0.0437188,293.64
2.98202,-10.2808,0.0444975,293.65
3.08433,-10.271,0.0453002,293.66
3.18653,-10.2602,0.046128,293.67
3.2886,-10.2483,0.0469817,293.68
3.39055,-10.2354,0.0478625,293.69
3.49235,-10.2215,0.0487714,293.7
3.594,-10.2065,0.0497095,293.71
3.69548,-10.1904,0.050678,293.72
3.79679,-10.1733,0.0516782,293.73
3.89791,-10.1552,0.0527114,293.74
3.99884,-10.136,0.0537789,293.75
4.09955,-10.1157,0.0548821,293.76
4.20005,-10.0945,0.0560227,293.77
4.30032,-10.0721,0.057202,293.78
4.40035,-10.0487,0.0584219,293.79
4.50012,-10.0243,0.0596841,293.8
4.59963,-9.99883,0.0609903,293.81
4.69887,-9.97231,0.0623425,293.82
4.79783,-9.94475,0.0637427,293.83
4.89649,-9.91614,0.0651931,293.84
4.99485,-9.88648,0.0666958,293.85
5.09288,-9.85579,0.0682533,293.86
5.19059,-9.82405,0.0698679,293.87
5.28796,-9.79127,0.0715423,293.88
5.38498,-9.75745,0.0732793,293.89
5.48164,-9.7226,0.0750816,293.9
5.57793,-9.68671,0.0769524,293.91
5.67383,-9.64979,0.0788949,293.92
5.76934,-9.61184,0.0809123,293.93
5.86445,-9.57285,0.0830083,293.94
5.95914,-9.53284,0.0851866,293.95
6.0534,-9.4918,0.0874511,293.96
6.14722,-9.44974,0.0898061,293.97
6.24059,-9.40666,0.0922559,293.98
6.33351,-9.36255,0.0948052,293.99
6.42594,-9.31744,0.0974588,294
6.5179,-9.27131,0.100222,294.01
6.60936,-9.22416,0.1031,294.02
6.70032,-9.17602,0.106099,294.03
6.79076,-9.12686,0.109225,294.04
6.88067,-9.07671,0.112484,294.05
6.97004,-9.02556,0.115883,294.06
7.05886,-8.97341,0.11943,294.07
7.14711,-8.92028,0.123132,294.08
7.2348,-8.86615,0.126996,294.09
7.32189,-8.81105,0.131033,294.1
7.40839,-8.75496,0.13525,294.11
7.49428,-8.6979,0.139657,294.12
7.57955,-8.63987,0.144265,294.13
7.66419,-8.58087,0.149084,294.14
7.74819,-8.52091,0.154126,294.15
7.83152,-8.45999,0.159402,294.16
7.91419,-8.39812,0.164925,294.17
7.99618,-8.3353,0.17071,294.18
8.07748,-8.27154,0.17677,294.19
8.15807,-8.20684,0.183121,294.2
8.23795,-8.14121,0.189778,294.21
8.3171,-8.07465,0.196759,294.22
8.3955,-8.00716,0.204083,294.23
8.47316,-7.93877,0.211768,294.24
8.55004,-7.86946,0.219835,294.25
8.62614,-7.79925,0.228306,294.26
8.70145,-7.72813,0.237205,294.27
8.77596,-7.65613,0.246554,294.28
8.84964,-7.58324,0.256381,294.29
8.92249,-7.50947,0.266714,294.3
8.99449,-7.43483,0.277581,294.31
9.06563,-7.35933,0.289014,294.32
9.13589,-7.28296,0.301047,294.33
9.20526,-7.20574,0.313714,294.34
9.27373,-7.12768,0.327053,294.35
9.34127,-7.04878,0.341103,294.36
9.40788,-6.96905,0.355908,294.37
9.47353,-6.8885,0.371512,294.38
9.53821,-6.80714,0.387963,294.39
9.60191,-6.72497,0.405311,294.4
9.6646,-6.642,0.423611,294.41
9.72627,-6.55825,0.44292,294.42
9.7869,-6.47371,0.463298,294.43
9.84647,-6.38841,0.484811,294.44
9.90496,-6.30234,0.507527,294.45
9.96236,-6.21552,0.531519,294.46
10.0186,-6.12796,0.556864,294.47
10.0738,-6.03966,0.583645,294.48
10.1278,-5.95065,0.611949,294.49
10.1805,-5.86091,0.641868,294.5
10.2321,-5.77048,0.673501,294.51
10.2825,-5.67936,0.706951,294.52
10.3316,-5.58755,0.74233,294.53
10.3794,-5.49508,0.779754,294.54
10.4259,-5.40195,0.819348,294.55
10.471,-5.30818,0.861242,294.56
10.5148,-5.21377,0.905575,294.57
10.5572,-5.11874,0.952495,294.58
10.5981,-5.0231,1.00216,294.59
10.6376,-4.92687,1.05472,294.6
10.6755,-4.83006,1.11037,294.61
10.712,-4.73269,1.16928,294.62
10.7468,-4.63476,1.23165,294.63
10.78,-4.5363,1.29767,294.64
10.8115,-4.43731,1.36756,294.65
10.8414,-4.33782,1.44155,294.66
10.8695,-4.23784,1.51987,294.67
10.8957,-4.13739,1.60277,294.68
10.9201,-4.03648,1.69051,294.69
10.9426,-3.93514,1.78336,294.7
10.9631,-3.83338,1.8816,294.71
10.9816,-3.73121,1.98552,294.72
10.998,-3.62867,2.09544,294.73
11.0123,-3.52578,2.21167,294.74
11.0243,-3.42254,2.33453,294.75
11.034,-3.31899,2.46437,294.76
11.0414,-3.21514,2.60155,294.77
11.0463,-3.11103,2.74641,294.78
11.0486,-3.00667,2.89933,294.79
11.0484,-2.90209,3.06069,294.8
11.0454,-2.79732,3.23086,294.81
11.0397,-2.69238,3.41022,294.82
11.031,-2.5873,3.59917,294.83
11.0194,-2.48212,3.7981,294.84
11.0047,-2.37686,4.00737,294.85
10.9868,-2.27154,4.22738,294.86
10.9655,-2.16622,4.45848,294.87
10.9409,-2.06091,4.70102,294.88
10.9127,-1.95566,4.95533,294.89
10.8808,-1.85049,5.22173,294.9
10.8452,-1.74545,5.50048,294.91
10.8057,-1.64058,5.79182,294.92
10.7622,-1.53591,6.09596,294.93
10.7145,-1.4315,6.41304,294.94
10.6625,-1.32737,6.74314,294.95
10.6061,-1.22357,7.08629,294.96
10.5452,-1.12015,7.44243,294.97
10.4796,-1.01716,7.81142,294.98
10.4093,-0.914646,8.19305,294.99
10.334,-0.812653,8.58696,295
10.2537,-0.711234,8.99272,295.01
10.1683,-0.610441,9.40976,295.02
10.0777,-0.510327,9.83738,295.03
9.98177,-0.410946,10.2748,295.04
9.88041,-0.312354,10.7209,295.05
9.77358,-0.214606,11.1747,295.06
9.66119,-0.11776,11.6349,295.07
9.54322,-0.0218722,12.1,295.08
9.41962,0.072998,12.5684,295.09
9.29039,0.166793,13.0384,295.1
9.15553,0.259453,13.508,295.11
9.01505,0.350922,13.9752,295.12
8.86902,0.441139,14.4378,295.13
8.7175,0.530047,14.8935,295.14
8.56059,0.61759,15.3398,295.15
8.3984,0.703711,15.7742,295.16
8.23108,0.788355,16.1942,295.17
8.05881,0.871469,16.5971,295.18
7.88178,0.953,16.9803,295.19
7.70022,1.0329,17.3412,295.2
7.51439,1.11112,17.6772,295.21
7.32455,1.18762,17.9859,295.22
7.13102,1.26235,18.2648,295.23
6.93412,1.33528,18.5119,295.24
6.7342,1.40636,18.7251,295.25
6.53162,1.47557,18.9027,295.26
6.32676,1.54289,19.0431,295.27
6.12003,1.60827,19.145,295.28
5.91184,1.67171,19.2076,295.29
5.70259,1.73319,19.2303,295.3
5.49271,1.7927,19.2126,295.31
5.28262,1.85022,19.1547,295.32
5.07275,1.90575,19.0569,295.33
4.86351,1.95929,18.9199,295.34
4.6553,2.01086,18.7447,295.35
4.44852,2.06045,18.5327,295.36
4.24356,2.10807,18.2854,295.37
4.04077,2.15376,18.0047,295.38
3.8405,2.19751,17.6927,295.39
3.64307,2.23936,17.3515,295.4
3.44878,2.27934,16.9837,295.41
3.2579,2.31747,16.5917,295.42
3.07067,2.35378,16.1782,295.43
2.88733,2.38831,15.7459,295.44
2.70805,2.42109,15.2973,295.45
2.53301,2.45217,14.8354,295.46
2.36234,2.48157,14.3625,295.47
2.19616,2.50935,13.8815,295.48
2.03455,2.53555,13.3946,295.49
1.87757,2.5602,12.9043,295.5
1.72527,2.58336,12.4128,295.51
1.57765,2.60505,11.9222,295.52
1.43472,2.62534,11.4345,295.53
1.29644,2.64426,10.9513,295.54
1.16279,2.66186,10.4745,295.55
1.0337,2.67818,10.0053,295.56
0.909094,2.69326,9.54513,295.57
0.788899,2.70715,9.09506,295.58
0.673016,2.71988,8.65609,295.59
0.561343,2.7315,8.22903,295.6
0.453767,2.74205,7.81457,295.61
